,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
229,1557055946777432064,1557005867270258692,1660066041000.0,2022-08-09 12:27:21,-0500,,@TorrucoTurismo Pinche viejo rata! @TorrucoTurismo,es,[],[],112059231,112059231,Elbamachain,Elba Machain,2,12,https://twitter.com/Elbamachain/status/1557055946777432064,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
230,1557046234589925383,1557045066656468993,1660063725000.0,2022-08-09 11:48:45,-0500,,"@TorrucoTurismo Este gobierno no a echo nada para que el país tenga mejor cultura y mejor educación, seguimos sin programas concretos para visibilizar y dignificar los publos, a usted como a López solo le interesa la nota",es,[],[],67685313,67685313,PrinceJCarlo,Carlo Mendoza,2,11,https://twitter.com/PrinceJCarlo/status/1557046234589925383,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
231,1557045769030582274,1557045066656468993,1660063614000.0,2022-08-09 11:46:54,-0500,,"@TorrucoTurismo Y que están haciendo para en verdad valorar la cultura y promoverla, por que desde @lopezobrador_ entre otros políticos se jactan de la cultura y las tradiciones las cuales siguen igual de olvidadas y sólo se paran el cuello con imágenes de Google",es,[],[],67685313,67685313,PrinceJCarlo,Carlo Mendoza,2,11,https://twitter.com/PrinceJCarlo/status/1557045769030582274,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
232,1557032791275077637,1556948647597821954,1660060520000.0,2022-08-09 10:55:20,-0500,,@TorrucoTurismo Mmmm pues no que era el mejor del mundo seguiremos esperando  https://t.co/GMPwPTg7ce,es,[],[],907271687762268160,907271687762268160,Aidngeles1,Aidé Ángeles,2,10,https://twitter.com/Aidngeles1/status/1557032791275077637,[],['https://pbs.twimg.com/tweet_video_thumb/FZuxET2XoAE9wvV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FZuxET2XoAE9wvV.jpg,False,1,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
233,1557024064505626626,1557005867270258692,1660058439000.0,2022-08-09 10:20:39,-0500,,"@TorrucoTurismo El más grande elefante blanco del país , lleno de robo , corrupcion y muerte porque se lo va a tragar la selva …",es,[],[],2351075083,2351075083,MarioRigual,Mario Rigual 🇲🇽🇨🇺 🇪🇸🇺🇸,2,10,https://twitter.com/MarioRigual/status/1557024064505626626,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
234,1557021518626013184,1557005867270258692,1660057832000.0,2022-08-09 10:10:32,-0500,,@TorrucoTurismo mejor ve a CHATPM cínico ladrón de este gobierno,es,[],[],854129745121947648,854129745121947648,Edartvader2,Edartvader,2,10,https://twitter.com/Edartvader2/status/1557021518626013184,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
235,1557019654614388740,1556948647597821954,1660057388000.0,2022-08-09 10:03:08,-0500,,@TorrucoTurismo  https://t.co/HTYqdrU3PG,qme,[],[],1520747589716656128,1520747589716656128,Cezarin79,Cezar,2,10,https://twitter.com/Cezarin79/status/1557019654614388740,[],['https://pbs.twimg.com/media/FZulIAqUIAMXN3y.jpg'],1,https://pbs.twimg.com/media/FZulIAqUIAMXN3y.jpg,False,1,0,0,,None,,,,,,,[],,,,
236,1557016964714872832,1557005867270258692,1660056747000.0,2022-08-09 09:52:27,-0500,,@TorrucoTurismo No quiere ver mas allá de las órdenes de su supremo líder. Que pena. Hay forma de hacer el proyecto nien hecho sin dañar el medioambiente.  Abran la mente.,es,[],[],56093466,56093466,ebriones68,Eduardo Briones,2,09,https://twitter.com/ebriones68/status/1557016964714872832,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
237,1557016133009555457,1557005867270258692,1660056548000.0,2022-08-09 09:49:08,-0500,,@TorrucoTurismo Cómo en AIFA  https://t.co/sgMCfj6FyA,es,[],[],907271687762268160,907271687762268160,Aidngeles1,Aidé Ángeles,2,09,https://twitter.com/Aidngeles1/status/1557016133009555457,[],['https://pbs.twimg.com/tweet_video_thumb/FZuh6usX0AAsnQy.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FZuh6usX0AAsnQy.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
238,1557011450321063938,1557005867270258692,1660055432000.0,2022-08-09 09:30:32,-0500,,@TorrucoTurismo Este tweet va a envejecer muy mal señor Secretario.,es,[],[],416034753,416034753,rodriguezdante,Dante Rodríguez,2,09,https://twitter.com/rodriguezdante/status/1557011450321063938,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
239,1557008248246603778,1557005867270258692,1660054668000.0,2022-08-09 09:17:48,-0500,,"@TorrucoTurismo Jajaja tenemos un títere em la sectur, que pena",es,[],[],349452981,349452981,alonso1366,Carlos,2,09,https://twitter.com/alonso1366/status/1557008248246603778,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
240,1557008115908104192,1557005867270258692,1660054637000.0,2022-08-09 09:17:17,-0500,,"@TorrucoTurismo Estimado Lic. Torruco. ¿Por qué no utilizan los datos contenidos en él estudio socioeconómico del tren para demostrar a la población y a jueces, que el proyecto es rentable para el país? Estoy seguro que con este estudio, no habría amparos de este cartel corrupto.",es,[],[],975808659799224320,975808659799224320,Mauricio_Hamm,der Hamm,2,09,https://twitter.com/Mauricio_Hamm/status/1557008115908104192,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
241,1557007198223585280,1557005867270258692,1660054418000.0,2022-08-09 09:13:38,-0500,,@TorrucoTurismo No me vengan con que la ley es la ley.,es,[],[],1140992576293441536,1140992576293441536,candelarioesca,EL ATRIDA,2,09,https://twitter.com/candelarioesca/status/1557007198223585280,[],[],0,,False,1,0,1,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
242,1556977512638517249,1556948647597821954,1660047340000.0,2022-08-09 07:15:40,-0500,,"@TorrucoTurismo @chicuitl Es más preocupante una estructura de transporte , real ,REAL",es,[],[],39515977,39515977,yosoyelsantino,ElSantino,2,07,https://twitter.com/yosoyelsantino/status/1556977512638517249,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}, {'screen_name': 'chicuitl', 'name': 'xabier chicuitl', 'id': '20968029'}]",,,,
243,1556971337838624769,1556948647597821954,1660045868000.0,2022-08-09 06:51:08,-0500,,"@TorrucoTurismo Entonces, cuando lo inaguraron no era internacional o ahora sí? De hecho cuando lo inauguraron decían que tendría más de 100 operaciones diarias. 🥲🥴🤡",es,[],[],356383268,356383268,Harry__to,Viktor Ribbon's,2,06,https://twitter.com/Harry__to/status/1556971337838624769,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}]",,,,
244,1556789191983484928,1556788825803874304,1660002441000.0,2022-08-08 18:47:21,-0500,,@TorrucoTurismo @AngelesVerdesMX Felicidades !!,pt,[],[],53625535,53625535,covygomez,Covadonga Gomez 🇲🇽🇪🇸,1,18,https://twitter.com/covygomez/status/1556789191983484928,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}, {'screen_name': 'AngelesVerdesMX', 'name': 'Ángeles Verdes', 'id': '540268465'}]",,,,
245,1556753777645875200,1556753777645875200,1659993998000.0,2022-08-08 16:26:38,-0500,,"@TorrucoTurismo  sigue fallando la página del @SECTUR_mx  en la sección de quejar , a donde uno se comunica para un fraude de una empresa turística ?????",es,[],[],883908480,883908480,fernando_truesq,fernando trujillo,1,16,https://twitter.com/fernando_truesq/status/1556753777645875200,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
246,1556620894629404674,1556620893438316544,1659962316000.0,2022-08-08 07:38:36,-0500,,"✈️🚌🚢Llegaran 42 millones 301 mil turistas internacionales, 10 millones 425 mil más que lo registrado en 2021, un aumento de 32.7%, y a solo 6% para alcanzar el nivel observado en 2019.  La potencialidad turística se mide por el ingreso de divisas no por el número de turistas🧳",es,[],[],367312782,367312782,TorrucoTurismo,MiguelTorrucoMarqués,1,07,https://twitter.com/TorrucoTurismo/status/1556620894629404674,[],[],0,,False,20,0,9,,None,,,,,,,[],,,,
247,1556435933700001794,1556281954890584065,1659918218000.0,2022-08-07 19:23:38,-0500,,@TorrucoTurismo @SECTUR_mx Q bahía es la segunda???,es,[],[],2207766012,2207766012,PeaflorSilver,Silverio Peñaflor,7,19,https://twitter.com/PeaflorSilver/status/1556435933700001794,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'TorrucoTurismo', 'name': 'MiguelTorrucoMarqués', 'id': '367312782'}, {'screen_name': 'SECTUR_mx', 'name': 'SECTUR México', 'id': '211950587'}]",,,,
248,1556430840942325760,1556414383735070720,1659917004000.0,2022-08-07 19:03:24,-0500,,@TorrucoTurismo  https://t.co/oFjB4Aeolb,qme,[],[],1241983993056129024,1241983993056129024,BarbaraAl67,Maggie Lee,7,19,https://twitter.com/BarbaraAl67/status/1556430840942325760,[],['https://pbs.twimg.com/tweet_video_thumb/FZmNmQ5VsAAm3td.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FZmNmQ5VsAAm3td.jpg,False,0,0,0,,None,,,,,,,[],,,,
0,1560629354694000640,1560295662650101762,1660918007000.0,2022-08-19 09:06:47,-0500,,@vmva1950 @Segalmex_Mex @lopezobrador_ @SFP_mx @GobiernoMX @Agricultura_mex Hay se tapan los robos y fraudes unos a otros de la 4t.,es,[],[],1473180830260346880,1473180830260346880,FerMart40850841,Fer Martínez,5,09,https://twitter.com/FerMart40850841/status/1560629354694000640,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'Segalmex_Mex', 'name': 'SEGALMEX', 'id': '1048255065184772107'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}, {'screen_name': 'SFP_mx', 'name': 'SFP México 🇲🇽', 'id': '86124722'}, {'screen_name': 'GobiernoMX', 'name': 'Gobierno de México', 'id': '1067218403914436608'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}]",,,,
1,1560587956284440576,1560295662650101762,1660908137000.0,2022-08-19 06:22:17,-0500,,"@vmva1950 @lopezobrador_ @SFP_mx @Segalmex_Mex @GobiernoMX @Agricultura_mex Hasta que no se judicialice, se persiga y se castigue a los responsables,  todo queda en su circo bananero para consumo de los unineuronales atolizados.",es,[],[],246679758,246679758,Herr_Chingon,Hector H Javier,5,06,https://twitter.com/Herr_Chingon/status/1560587956284440576,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}, {'screen_name': 'SFP_mx', 'name': 'SFP México 🇲🇽', 'id': '86124722'}, {'screen_name': 'Segalmex_Mex', 'name': 'SEGALMEX', 'id': '1048255065184772107'}, {'screen_name': 'GobiernoMX', 'name': 'Gobierno de México', 'id': '1067218403914436608'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}]",,,,
2,1560457757274226688,1560457757274226688,1660877095000.0,2022-08-18 21:44:55,-0500,,@vmva1950 el fraude de segalmex en el cual usted es cabeza de sector habla de omisión y negligencia de su parte. Lo anterior habla de la falta de supervisión y del poco interes por frenar la corrupción en  SADER. Debe ser juzgado en el próximo sexenio.,es,[],[],1327642384373604352,1327642384373604352,Elpotrero13,El potrero,4,21,https://twitter.com/Elpotrero13/status/1560457757274226688,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
3,1560402571436691457,1559632579304853505,1660863938000.0,2022-08-18 18:05:38,-0500,,@vmva1950 @Agricultura_mex @TepeacaAyto @bienestarmx @Segalmex_Mex Se necesita más apoyo al campo el sector está abandonado.,es,[],[],1553583388996648960,1553583388996648960,ErickRo74107080,Erick Rodriguez,4,18,https://twitter.com/ErickRo74107080/status/1560402571436691457,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}, {'screen_name': 'TepeacaAyto', 'name': 'H. Ayuntamiento de Tepeaca', 'id': '1049416323640557569'}, {'screen_name': 'bienestarmx', 'name': 'Bienestar', 'id': '1067907224020938757'}, {'screen_name': 'Segalmex_Mex', 'name': 'SEGALMEX', 'id': '1048255065184772107'}]",,,,
4,1560379202993618944,1560295662650101762,1660858367000.0,2022-08-18 16:32:47,-0500,,"@vmva1950 @lopezobrador_ @SFP_mx @Segalmex_Mex @GobiernoMX @Agricultura_mex Los asesoro virgilio andrade, el zar anticorrupción?",es,[],[],1497013743468830724,1497013743468830724,crl_mix,CRL,4,16,https://twitter.com/crl_mix/status/1560379202993618944,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}, {'screen_name': 'SFP_mx', 'name': 'SFP México 🇲🇽', 'id': '86124722'}, {'screen_name': 'Segalmex_Mex', 'name': 'SEGALMEX', 'id': '1048255065184772107'}, {'screen_name': 'GobiernoMX', 'name': 'Gobierno de México', 'id': '1067218403914436608'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}]",,,,
5,1560309071957434368,1560295662650101762,1660841646000.0,2022-08-18 11:54:06,-0500,,@vmva1950 @Segalmex_Mex @lopezobrador_ @SFP_mx @GobiernoMX @Agricultura_mex Jajajaja puros corruptos resentidos ineptos en este gobierno bananero,es,[],[],1135574527,1135574527,Edcamach,Edgar camacho flores,4,11,https://twitter.com/Edcamach/status/1560309071957434368,[],[],0,,False,0,0,1,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'Segalmex_Mex', 'name': 'SEGALMEX', 'id': '1048255065184772107'}, {'screen_name': 'lopezobrador_', 'name': 'Andrés Manuel', 'id': '82119937'}, {'screen_name': 'SFP_mx', 'name': 'SFP México 🇲🇽', 'id': '86124722'}, {'screen_name': 'GobiernoMX', 'name': 'Gobierno de México', 'id': '1067218403914436608'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}]",,,,
6,1559997394879651840,1559997375317508097,1660767336000.0,2022-08-17 15:15:36,-0500,,"Este tipo de trabajo de investigación, conocimiento y herramientas tecnológicas para la preservación y aprovechamiento sustentable de la biodiversidad biológica, se refleja en la producción de nuestros alimentos y nos da tranquilidad y esperanza para un mejor sector agrícola.",es,[],[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,3,15,https://twitter.com/vmva1950/status/1559997394879651840,[],[],0,,False,17,0,9,,None,,,,,,,[],,,,
7,1559997391339720704,1559997375317508097,1660767336000.0,2022-08-17 15:15:36,-0500,,"En el Lab Nac de Genómica p/ la Biodiversidad @uga_langebio recibimos los genomas de agave, zarzamora, vainilla, papaya y limón, dentro del proyecto ""Integración Genómica p/ la caracterización y Mejoramiento de Cultivos Estratégicos p/ México”, auspiciado por @Agricultura_mex  https://t.co/ns9t05LNwT",es,[],[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,3,15,https://twitter.com/vmva1950/status/1559997391339720704,[],"['https://pbs.twimg.com/media/FaY5WesWIAIPpHq.jpg', 'https://pbs.twimg.com/media/FaY5WqEWAAAY7SQ.jpg', 'https://pbs.twimg.com/media/FaY5W0PWAAAAsyk.jpg', 'https://pbs.twimg.com/media/FaY5XDzXoAwnXUJ.jpg']",1,https://pbs.twimg.com/media/FaY5WesWIAIPpHq.jpg,False,20,2,11,,None,,,,,,,[],,,,
8,1559769863916339201,1559769863916339201,1660713089000.0,2022-08-17 00:11:29,-0500,,@vmva1950 entrega fertilizante gratuito a 30 mil agricultores de Puebla.   https://t.co/eplVEgEC0f,es,[],[],1381246086363365376,1381246086363365376,ElIndustrialMx,ElIndustrialMX,3,00,https://twitter.com/ElIndustrialMx/status/1559769863916339201,['https://elindustrial.mx/agricultura-entrega-fertilizante-gratuito-a-30-mil-agricultores-de-puebla/'],[],0,,False,0,0,0,,None,,,,,,,[],,,,
9,1559635061774979073,1559632579304853505,1660680950000.0,2022-08-16 15:15:50,-0500,,"Agradezco el apoyo y coordinación de los alcaldes, el gobierno del estado, la delegada de @bienestarmx en #Puebla y de los beneficiarios p/ llevar a cabo estas acciones, que son también un reconocimiento al trabajo que han hecho, de salvaguardar nuestra seguridad alimentaria.",es,['puebla'],[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,2,15,https://twitter.com/vmva1950/status/1559635061774979073,[],[],0,,False,22,0,14,,None,,,,,,,[],,,,
10,1559635058297896960,1559632579304853505,1660680949000.0,2022-08-16 15:15:49,-0500,,"La entrega de este fertilizante gratuito permitirá a nuestros #HéroesDeLaAlimentación una mejor producción, objetivo propuesto en el #Pacic, por lo que les pedimos hacer buen uso del insumo y cuidar este programa, que es suyo  https://t.co/6OazytM9Eq",es,"['héroesdelaalimentación', 'pacic']",[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,2,15,https://twitter.com/vmva1950/status/1559635058297896960,[],"['https://pbs.twimg.com/media/FaTvz-TXwAcIQfI.jpg', 'https://pbs.twimg.com/media/FaTv0GkXEAIASZ9.jpg', 'https://pbs.twimg.com/media/FaTv0QhX0AIwopi.jpg', 'https://pbs.twimg.com/media/FaTv0f3X0AM8uCx.jpg']",1,https://pbs.twimg.com/media/FaTvz-TXwAcIQfI.jpg,False,24,2,16,,None,,,,,,,[],,,,
11,1559632597315211264,1559632579304853505,1660680362000.0,2022-08-16 15:06:02,-0500,,"En #Acatzingo se entregó fertilizante a 328 productores, con 137.7 ton para una superficie de 459 hectáreas. Y en #Tepeaca se benefició a 804 productores con 276.9 toneladas, que permitirán cubrir una superficie de 923 has.  https://t.co/3zsBnLWsaT",es,"['acatzingo', 'tepeaca']",[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,2,15,https://twitter.com/vmva1950/status/1559632597315211264,[],"['https://pbs.twimg.com/media/FaTtkkrXwAE6P9Y.jpg', 'https://pbs.twimg.com/media/FaTtkymXwAE19L5.jpg', 'https://pbs.twimg.com/media/FaTtlAhXoAEaqEZ.jpg', 'https://pbs.twimg.com/media/FaTtlO4XgAMJ7KG.jpg']",1,https://pbs.twimg.com/media/FaTtkkrXwAE6P9Y.jpg,False,23,1,15,,None,,,,,,,[],,,,
12,1559520890039197698,1559301876440600587,1660653729000.0,2022-08-16 07:42:09,-0500,,@vmva1950 @Agricultura_mex Excelente por nuestros agricultores,es,[],[],298128984,298128984,Ruben_arceo_p,Rubén Arceo Pérez,2,07,https://twitter.com/Ruben_arceo_p/status/1559520890039197698,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}]",,,,
13,1559385681901731840,1559301876440600587,1660621493000.0,2022-08-15 22:44:53,-0500,,@vmva1950 @betochassaigne @Agricultura_mex Tengo que ir a Jala a comerme un elote de esos 🤤,es,[],[],1527078989876981760,1527078989876981760,DaniaGamezzz,Dania Gámez,1,22,https://twitter.com/DaniaGamezzz/status/1559385681901731840,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'betochassaigne', 'name': 'Alberto Chassaigne', 'id': '161284789'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}]",,,,
14,1559303388222947337,1559301876440600587,1660601872000.0,2022-08-15 17:17:52,-0500,,@vmva1950 @Agricultura_mex ing Ernesto Cruz Gonzalez  https://t.co/4bdcupGRzw,es,[],[],1184097706651856896,1184097706651856896,joelgs12,joelgarcia,1,17,https://twitter.com/joelgs12/status/1559303388222947337,[],['https://pbs.twimg.com/media/FaPCGy8XoAIOLQh.png'],1,https://pbs.twimg.com/media/FaPCGy8XoAIOLQh.png,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}]",,,,
15,1559301898754293766,1559301876440600587,1660601517000.0,2022-08-15 17:11:57,-0500,,"1°: José Manuel Gómez Rodríguez c/un 🌽 de 43 cm, y una producción promedio de 42.66 cm. 2°: José Carmen Gómez Rodríguez c/ un 🌽de 43 cm con una producción promedio de 42.33 cm. 3°: Leni Elías Franques c/ un 🌽de 41 cm y producción promedio de 39.3 cm. ¡Felicidades!  https://t.co/sg2IFQazwq",es,[],[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,1,17,https://twitter.com/vmva1950/status/1559301898754293766,[],"['https://pbs.twimg.com/media/FaPAzViWAAEv0-j.jpg', 'https://pbs.twimg.com/media/FaPAzqLWIAMEZtI.jpg', 'https://pbs.twimg.com/media/FaPAz6ZXEAAbYUw.jpg']",1,https://pbs.twimg.com/media/FaPAzViWAAEv0-j.jpg,False,28,0,14,,None,,,,,,,[],,,,
16,1559301879183687682,1559301876440600587,1660601513000.0,2022-08-15 17:11:53,-0500,,"Año con año y generación tras generación, los agricultores de la región han logrado mantener esta raza nativa del estado y del país, para orgullo de todos.",es,[],[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,1,17,https://twitter.com/vmva1950/status/1559301879183687682,[],[],0,,False,21,1,13,,None,,,,,,,[],,,,
17,1559239049109393408,1559231523152330752,1660586533000.0,2022-08-15 13:02:13,-0500,,@vmva1950 @FIRCOoficial @MiguelANavarroQ @SNICS_MX @inifap @Segalmex_Mex @Agricultura_mex @GobiernodeJala Ojala Nayarit tenga la oportunidad de exportacion de ganado,es,[],[],1530324919954853888,1530324919954853888,RAFAELR49778879,RAFAEL ROSAS,1,13,https://twitter.com/RAFAELR49778879/status/1559239049109393408,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}, {'screen_name': 'FIRCOoficial', 'name': '@FIRCOoficial', 'id': '581238972'}, {'screen_name': 'MiguelANavarroQ', 'name': 'Miguel Ángel Navarro', 'id': '841350643222740997'}, {'screen_name': 'SNICS_MX', 'name': 'SNICS', 'id': '376265675'}, {'screen_name': 'inifap', 'name': 'INIFAP', 'id': '109396422'}, {'screen_name': 'Segalmex_Mex', 'name': 'SEGALMEX', 'id': '1048255065184772107'}, {'screen_name': 'Agricultura_mex', 'name': 'Agricultura', 'id': '42480751'}, {'screen_name': 'GobiernodeJala', 'name': 'Gobierno de Jala Oficial', 'id': '1446969892989587458'}]",,,,
18,1559231533881368583,1559231523152330752,1660584741000.0,2022-08-15 12:32:21,-0500,,"Rumbo al centro de #Jala, #Nayarit, donde visitamos la Feria del Elote Jala 2022, nos detuvimos a ver los avances de la central de maquinaria que se construye para incentivar la productividad de la zona sur del estado y crear más empleos en nuestro sector.  https://t.co/Ca7VqotKq1",es,"['jala', 'nayarit']",[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,1,12,https://twitter.com/vmva1950/status/1559231533881368583,[],"['https://pbs.twimg.com/media/FaOA0C_XgAAh54B.jpg', 'https://pbs.twimg.com/media/FaOA0RsXwAAx2qX.jpg']",1,https://pbs.twimg.com/media/FaOA0C_XgAAh54B.jpg,False,44,0,29,,None,,,,,,,[],,,,
19,1559189150137389056,1557454477719904265,1660574636000.0,2022-08-15 09:43:56,-0500,,"@vmva1950 QUE MILAGRAZO SEÑOR SECRETARIO DE ASUNTOS SIN IMPORTANCIA, PENSÉ QUE LE HABÍA PASADO LO QUE A LA AGRICULTURA DEL PAÍS (DESAPARECIDO), PERO VEO QUE AUN COBRA EN UN PUESTO QUE NO FUNCIONA...",es,[],[],988253279896272898,988253279896272898,Eduardo49359194,Eduardo Reyes,1,09,https://twitter.com/Eduardo49359194/status/1559189150137389056,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'vmva1950', 'name': 'Víctor Villalobos Arámbula', 'id': '974004506223460353'}]",,,,
20,1558184995998482433,1558184995998482433,1660335227000.0,2022-08-12 15:13:47,-0500,,"@vmva1950 Leí que la SADER debería estar trabajando este año en una NOM para el huevo libre de jaula y no ha habido ningún avance, ¿esto es cierto? De ser así, ¿cuándo piensan darle seguimiento? #TocaRegular",es,['tocaregular'],[],61944776,61944776,ZoylaAnamanzana,Ana Ortega,5,15,https://twitter.com/ZoylaAnamanzana/status/1558184995998482433,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
21,1557852441244229633,1557852438287228928,1660255940000.0,2022-08-11 17:12:20,-0500,,"Expreso mi reconocimiento a @femeleche por su compromiso con el bienestar de los mexicanos y de los productores lecheros de nuestro país, así como su apertura y diálogo con el @GobiernoMX y @Agricultura_mex. (2/2)",es,[],[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,4,17,https://twitter.com/vmva1950/status/1557852441244229633,[],[],0,,False,23,0,12,,None,,,,,,,[],,,,
22,1557818818805633025,1557818797892968448,1660247923000.0,2022-08-11 14:58:43,-0500,,"Reconozco y agradezco la hospitalidad y organización de @gobqro, @makugo, @SedeaQro, @RosendoAnaya, @HolsteinMx y @femeleche.",es,[],[],974004506223460353,974004506223460353,vmva1950,Víctor Villalobos Arámbula,4,14,https://twitter.com/vmva1950/status/1557818818805633025,[],[],0,,False,20,0,10,,None,,,,,,,[],,,,
