Palabra 	 Primeras alineaciones 	 Segundas alineaciones 
recuperar	[['recuperar', 0], ['extensión', 6.694644838489694e-14], ['prevenir', 6.716849298982197e-14], ['explica', 1.5076828674409626e-13], ['echar', 5.084821452783217e-13]]	[['recuperar', 0], ['extensión', 6.694644838489694e-14], ['prevenir', 6.716849298982197e-14], ['explica', 1.5076828674409626e-13], ['echar', 5.084821452783217e-13]]
recurrir	[['recurrir', 0], ['dió', 8.881784197001252e-16], ['comentario', 6.439293542825908e-15], ['sep', 1.8207657603852567e-14], ['hacían', 7.249756350802272e-14]]	[['recurrir', 0], ['dió', 6.661338147750939e-16], ['comentario', 6.439293542825908e-15], ['sep', 1.8207657603852567e-14], ['hacían', 7.249756350802272e-14]]
recurso	[['recurso', 0], ['anteriores', 2.2015722578316854e-13], ['gobiernos', 6.109557304512236e-13], ['familias', 8.791856132006615e-13], ['coordinación', 1.5711876244495215e-12]]	[['recurso', 0], ['anteriores', 2.2004620348070603e-13], ['gobiernos', 6.108447081487611e-13], ['familias', 8.791856132006615e-13], ['coordinación', 1.5709655798445965e-12]]
recursos	[['recursos', 2.220446049250313e-16], ['is', 3.3872904481313526e-13], ['matar', 1.3580248037214915e-12], ['sino', 3.0445646004295668e-12], ['gusta', 1.2256196058046953e-11]]	[['recursos', 0], ['is', 3.3872904481313526e-13], ['matar', 1.3578027591165664e-12], ['sino', 3.0445646004295668e-12], ['gusta', 1.2256196058046953e-11]]
red	[['red', 1.1102230246251565e-16], ['80', 6.45039577307216e-14], ['médico', 6.461498003318411e-14], ['abajo', 2.3173685193000892e-12], ['análisis', 2.330469150990666e-12]]	[['red', 0], ['80', 6.45039577307216e-14], ['médico', 6.461498003318411e-14], ['abajo', 2.3173685193000892e-12], ['análisis', 2.330469150990666e-12]]
redacción	[['redacción', 0], ['histórica', 1.3322676295501878e-15], ['refleja', 4.9960036108132044e-15], ['coño', 1.1213252548714081e-14], ['castigo', 3.11972669919669e-14]]	[['redacción', 0], ['histórica', 1.3322676295501878e-15], ['refleja', 4.9960036108132044e-15], ['coño', 1.1213252548714081e-14], ['castigo', 3.11972669919669e-14]]
redamlo	[['redamlo', 2.220446049250313e-16], ['ladyrobamaridos', 1.5089050573569018e-05], ['ladyrobamaridostellez', 1.5089050573569018e-05], ['costando', 1.8457122801351922e-05], ['ladychatarra', 0.00010498267424530194]]	[['redamlo', 0], ['ladyrobamaridos', 1.5089050573569018e-05], ['ladyrobamaridostellez', 1.5089050573569018e-05], ['costando', 1.8457122801351922e-05], ['ladychatarra', 0.00010498267424530194]]
redes	[['redes', 1.1102230246251565e-16], ['dios', 1.5654144647214707e-14], ['órdenes', 6.183942247162122e-14], ['reglamento', 2.475797344914099e-13], ['volvió', 7.607248164731573e-13]]	[['redes', 0], ['dios', 1.554312234475219e-14], ['órdenes', 6.183942247162122e-14], ['reglamento', 2.475797344914099e-13], ['volvió', 7.606137941706947e-13]]
reducir	[['reducir', 2.220446049250313e-16], ['error', 3.375077994860476e-14], ['hospital', 5.374589662210383e-13], ['trabajando', 5.390132784555135e-13], ['oído', 8.427702979929563e-13]]	[['reducir', 0], ['error', 3.375077994860476e-14], ['hospital', 5.374589662210383e-13], ['trabajando', 5.390132784555135e-13], ['oído', 8.427702979929563e-13]]
referencia	[['referencia', 0], ['corre', 9.880984919163893e-14], ['oficial', 3.942401960443931e-13], ['espacio', 1.5819567877883856e-12], ['zonas', 3.5410563370419368e-12]]	[['referencia', 0], ['corre', 9.85878045867139e-14], ['oficial', 3.9412917374193057e-13], ['espacio', 1.5821788323933106e-12], ['zonas', 3.541278381646862e-12]]
referente	[['referente', 2.220446049250313e-16], ['atacar', 2.6645352591003757e-15], ['inclusión', 9.159339953157541e-14], ['prácticamente', 1.6253665080512292e-13], ['exige', 1.63202784619898e-13]]	[['referente', 0], ['atacar', 2.4424906541753444e-15], ['inclusión', 9.159339953157541e-14], ['prácticamente', 1.6253665080512292e-13], ['exige', 1.63202784619898e-13]]
refiere	[['refiere', 0], ['alta', 2.9409807922320397e-13], ['posibilidad', 6.614708780716683e-13], ['mil', 1.84474657771716e-12], ['ambos', 2.642441820910335e-12]]	[['refiere', 0], ['alta', 2.9409807922320397e-13], ['posibilidad', 6.614708780716683e-13], ['mil', 1.8448576000196226e-12], ['ambos', 2.6423307986078726e-12]]
refieres	[['refieres', 2.220446049250313e-16], ['estaciones', 1.6653345369377348e-15], ['salga', 6.772360450213455e-15], ['perfil', 6.994405055138486e-15], ['aprobar', 1.5432100042289676e-14]]	[['refieres', 0], ['estaciones', 1.6653345369377348e-15], ['perfil', 6.772360450213455e-15], ['salga', 6.772360450213455e-15], ['aprobar', 1.5432100042289676e-14]]
refiero	[['refiero', 0], ['universal', 2.6645352591003757e-15], ['estatales', 1.0436096431476471e-14], ['salido', 1.0436096431476471e-14], ['ideal', 2.3203661214665772e-14]]	[['refiero', 0], ['universal', 2.4424906541753444e-15], ['salido', 1.021405182655144e-14], ['estatales', 1.0436096431476471e-14], ['ideal', 2.3203661214665772e-14]]
refina	[['refina', 0], ['militarista', 3.828265460192881e-08], ['cártel', 2.1664948604005474e-06], ['dinos', 4.659169343557146e-06], ['vote', 7.4749503583548815e-06]]	[['refina', 0], ['militarista', 3.828265460192881e-08], ['cártel', 2.166494860622592e-06], ['dinos', 4.65916934377919e-06], ['vote', 7.474950358465904e-06]]
refinado	[['refinado', 0], ['carril', 4.37240103789982e-07], ['wey', 1.6938410858369224e-06], ['cirquera', 1.8599088694726262e-06], ['esposos', 2.5347596631641878e-06]]	[['refinado', 0], ['carril', 4.372401039010043e-07], ['wey', 1.693841086058967e-06], ['cirquera', 1.8599088694726262e-06], ['esposos', 2.5347596633862324e-06]]
refinan	[['refinan', 2.220446049250313e-16], ['costal', 2.1139757500066025e-08], ['luche', 2.588204801590166e-07], ['expresidentes', 5.789083687979257e-07], ['bloquea', 8.658263283001233e-07]]	[['refinan', 0], ['costal', 2.1139757611088328e-08], ['luche', 2.588204800479943e-07], ['expresidentes', 5.78908368908948e-07], ['bloquea', 8.658263285221679e-07]]
refinando	[['refinando', 2.220446049250313e-16], ['panfleto', 2.509189800425915e-05], ['gringos', 3.420974458367976e-05], ['ladychatarra', 0.00022931100475864774], ['jesús', 0.0003242557195768381]]	[['refinando', 0], ['panfleto', 2.5091898004481195e-05], ['gringos', 3.420974458367976e-05], ['ladychatarra', 0.00022931100475864774], ['jesús', 0.0003242557195768381]]
refinar	[['refinar', 0], ['cansa', 1.100344536597575e-07], ['roma', 1.878139392896827e-07], ['robe', 3.7797955831919694e-07], ['cárdenas', 1.3510372445235674e-06]]	[['refinar', 0], ['cansa', 1.100344536597575e-07], ['roma', 1.878139391786604e-07], ['robe', 3.7797955809715233e-07], ['cárdenas', 1.3510372445235674e-06]]
refine	[['refine', 0], ['mantenida', 4.3165476626416677e-07], ['irle', 1.4322495661689416e-06], ['momia', 1.5969547785266158e-06], ['banana', 4.9346761868962474e-06]]	[['refine', 0], ['mantenida', 4.3165476615314446e-07], ['irle', 1.4322495660579193e-06], ['momia', 1.5969547785266158e-06], ['banana', 4.934676186785225e-06]]
refineria	[['refineria', 2.220446049250313e-16], ['refinerías', 0.0002261644306962296], ['refinería', 0.00039775587695889403], ['vivaméxico', 0.0005922336231626302], ['burlándose', 0.0006984491631198964]]	[['refineria', 0], ['refinerías', 0.00022616443069611858], ['refinería', 0.00039775587695889403], ['vivaméxico', 0.0005922336231626302], ['burlándose', 0.0006984491631201184]]
refinería	[['refinería', 0], ['refineria', 0.00039775587695889403], ['bipolar', 0.00047554360948731667], ['adversarios', 0.0004937437033887271], ['refinerías', 0.0012235975379485398]]	[['refinería', 0], ['refineria', 0.00039775587695889403], ['bipolar', 0.0004755436094870946], ['adversarios', 0.0004937437033887271], ['refinerías', 0.0012235975379483177]]
refinerías	[['refinerías', 3.3306690738754696e-16], ['vivaméxico', 0.00021284064534121683], ['refineria', 0.0002261644306962296], ['burlándose', 0.00028208720535971565], ['desfilemilitar', 0.0007866615325288207]]	[['refinerías', 0], ['vivaméxico', 0.00021284064534099478], ['refineria', 0.00022616443069611858], ['burlándose', 0.00028208720535971565], ['desfilemilitar', 0.0007866615325288207]]
reflectores	[['reflectores', 2.220446049250313e-16], ['hipócrita', 2.890683953538087e-06], ['caiste', 4.3774987256162134e-06], ['militarizar', 4.993043961842858e-06], ['patrias', 5.315914910819508e-06]]	[['reflectores', 0], ['hipócrita', 2.890683953538087e-06], ['caiste', 4.3774987256162134e-06], ['militarizar', 4.993043961620813e-06], ['patrias', 5.315914910819508e-06]]
refleja	[['refleja', 0], ['redacción', 5.10702591327572e-15], ['histórica', 1.1213252548714081e-14], ['castigo', 1.1324274851176597e-14], ['coño', 3.108624468950438e-14]]	[['refleja', 0], ['redacción', 4.9960036108132044e-15], ['castigo', 1.1213252548714081e-14], ['histórica', 1.1213252548714081e-14], ['coño', 3.11972669919669e-14]]
reflejo	[['reflejo', 0], ['macho', 2.220446049250313e-16], ['contempla', 7.327471962526033e-15], ['time', 1.2878587085651816e-14], ['castigar', 1.2989609388114332e-14]]	[['reflejo', 0], ['macho', 2.220446049250313e-16], ['contempla', 7.216449660063518e-15], ['time', 1.27675647831893e-14], ['castigar', 1.2878587085651816e-14]]
reforma	[['reforma', 0], ['capaz', 2.2537527399890678e-14], ['profesionales', 8.970602038971265e-14], ['juicio', 8.981704269217516e-14], ['existen', 1.0980105713542798e-12]]	[['reforma', 0], ['capaz', 2.2426505097428162e-14], ['juicio', 8.970602038971265e-14], ['profesionales', 9.00390872971002e-14], ['existen', 1.0980105713542798e-12]]
reformas	[['reformas', 0], ['agradecer', 3.4416913763379853e-15], ['perros', 3.0531133177191805e-14], ['profundo', 8.482103908136196e-14], ['famoso', 1.2223555501122974e-13]]	[['reformas', 0], ['agradecer', 3.552713678800501e-15], ['perros', 3.064215547965432e-14], ['profundo', 8.482103908136196e-14], ['famoso', 1.2223555501122974e-13]]
regala	[['regala', 1.1102230246251565e-16], ['austeridad', 1.7751184078207416e-08], ['mula', 3.596248387971457e-08], ['morenos', 1.7463562063113613e-07], ['seudo', 1.2161502772611854e-06]]	[['regala', 0], ['austeridad', 1.7751184078207416e-08], ['mula', 3.5962484101759173e-08], ['morenos', 1.7463562074215844e-07], ['seudo', 1.2161502772611854e-06]]
regalado	[['regalado', 0], ['robarle', 4.1974312914305756e-11], ['tardaron', 2.068006110800269e-08], ['ambulantes', 5.3157651058732824e-08], ['comiste', 3.1265094313503994e-07]]	[['regalado', 0], ['robarle', 4.1974312914305756e-11], ['tardaron', 2.0680061330047295e-08], ['ambulantes', 5.3157651058732824e-08], ['comiste', 3.1265094313503994e-07]]
regalan	[['regalan', 0], ['decencia', 3.458481556695148e-08], ['regalar', 3.843172239337278e-07], ['chido', 4.3206204047852026e-07], ['mendieta', 7.095852871952246e-07]]	[['regalan', 0], ['decencia', 3.458481556695148e-08], ['regalar', 3.843172240447501e-07], ['chido', 4.3206204058954256e-07], ['mendieta', 7.095852873062469e-07]]
regalando	[['regalando', 0], ['robarse', 1.6108924527635793e-08], ['merecemos', 2.7746106967541095e-08], ['aburres', 1.7602506763303438e-07], ['babosa', 3.914690708262114e-07]]	[['regalando', 0], ['robarse', 1.6108924527635793e-08], ['merecemos', 2.774610674549649e-08], ['aburres', 1.7602506763303438e-07], ['babosa', 3.91469071048256e-07]]
regalar	[['regalar', 0], ['mendieta', 1.3343555538281038e-07], ['votaremos', 1.7791033690706115e-07], ['regalan', 3.843172239337278e-07], ['decencia', 6.382275538063809e-07]]	[['regalar', 0], ['mendieta', 1.3343555538281038e-07], ['votaremos', 1.7791033712910576e-07], ['regalan', 3.843172240447501e-07], ['decencia', 6.382275535843362e-07]]
regalaron	[['regalaron', 0], ['escucharte', 3.527898190247569e-07], ['burra', 9.91750608414499e-07], ['jeje', 1.4011862816687426e-06], ['investiguen', 2.567528243679895e-06]]	[['regalaron', 0], ['escucharte', 3.527898190247569e-07], ['burra', 9.917506085255212e-07], ['jeje', 1.4011862818907872e-06], ['investiguen', 2.567528243679895e-06]]
regalo	[['regalo', 0], ['edificios', 3.086420008457935e-14], ['tomando', 3.086420008457935e-14], ['verde', 6.94999613415348e-14], ['enemigo', 1.9273471707492718e-13]]	[['regalo', 0], ['edificios', 3.086420008457935e-14], ['tomando', 3.086420008457935e-14], ['verde', 6.94999613415348e-14], ['enemigo', 1.9273471707492718e-13]]
regenta	[['regenta', 1.1102230246251565e-16], ['dre', 2.8302975620952964e-06], ['gordis', 3.131977013959286e-06], ['peje', 1.963416575723187e-05], ['lora', 2.180479763991272e-05]]	[['regenta', 0], ['dre', 2.8302975618732518e-06], ['gordis', 3.131977013959286e-06], ['peje', 1.9634165757009825e-05], ['lora', 2.18047976398017e-05]]
registro	[['registro', 0], ['instalaciones', 1.3427037259816643e-12], ['concepto', 2.2213342276700132e-12], ['comprar', 2.7228219678931964e-12], ['mercados', 6.114664330425512e-12]]	[['registro', 0], ['instalaciones', 1.3425927036792018e-12], ['concepto', 2.2213342276700132e-12], ['comprar', 2.7228219678931964e-12], ['mercados', 6.114664330425512e-12]]
región	[['región', 0], ['tierra', 1.9118040484045196e-13], ['gestión', 1.915134717478395e-13], ['supuesto', 7.66053886991358e-13], ['mano', 1.2182588271514305e-11]]	[['región', 0], ['tierra', 1.9118040484045196e-13], ['gestión', 1.9129142714291447e-13], ['supuesto', 7.66053886991358e-13], ['mano', 1.2182588271514305e-11]]
reglamento	[['reglamento', 0], ['órdenes', 6.183942247162122e-14], ['redes', 2.474687121889474e-13], ['dios', 3.8691272408186705e-13], ['parecer', 7.55062679047569e-13]]	[['reglamento', 0], ['órdenes', 6.183942247162122e-14], ['redes', 2.475797344914099e-13], ['dios', 3.8680170177940454e-13], ['parecer', 7.551737013500315e-13]]
reglas	[['reglas', 1.1102230246251565e-16], ['encuentro', 1.4988010832439613e-14], ['ideas', 5.995204332975845e-14], ['económicos', 1.3455903058456897e-13], ['imposible', 2.3880897259687117e-13]]	[['reglas', 0], ['encuentro', 1.4988010832439613e-14], ['ideas', 5.984102102729594e-14], ['económicos', 1.3444800828210646e-13], ['imposible', 2.3869795029440866e-13]]
regresa	[['regresa', 0], ['realizando', 3.885780586188048e-15], ['esperamos', 4.6629367034256575e-14], ['bella', 1.1535217225855376e-13], ['pensó', 1.3677947663381929e-13]]	[['regresa', 0], ['realizando', 3.6637359812630166e-15], ['esperamos', 4.6629367034256575e-14], ['bella', 1.1535217225855376e-13], ['pensó', 1.3677947663381929e-13]]
regresar	[['regresar', 1.1102230246251565e-16], ['escribir', 1.27675647831893e-14], ['costa', 1.1290968160437842e-13], ['sacar', 3.141931159689193e-13], ['preparación', 4.526379271396763e-13]]	[['regresar', 0], ['escribir', 1.2434497875801753e-14], ['costa', 1.127986593019159e-13], ['sacar', 3.141931159689193e-13], ['preparación', 4.525269048372138e-13]]
regresarán	[['regresarán', 2.220446049250313e-16], ['demuestren', 3.964978138482067e-06], ['tragar', 7.134537002739805e-06], ['pta', 8.806948717410279e-06], ['derrumbó', 1.1072950139023874e-05]]	[['regresarán', 0], ['demuestren', 3.964978138593089e-06], ['tragar', 7.134537002739805e-06], ['pta', 8.806948717410279e-06], ['derrumbó', 1.1072950139023874e-05]]
regrese	[['regrese', 0], ['volvieron', 1.5543122344752192e-15], ['ejemplar', 1.0103029524088925e-13], ['justifica', 1.1357581541915351e-13], ['comedia', 1.7319479184152442e-13]]	[['regrese', 0], ['volvieron', 1.5543122344752192e-15], ['ejemplar', 1.0103029524088925e-13], ['justifica', 1.1357581541915351e-13], ['comedia', 1.7352785874891197e-13]]
regresen	[['regresen', 0], ['apoyen', 1.7763568394002505e-15], ['gobernantes', 4.440892098500626e-15], ['destruyendo', 2.4646951146678475e-14], ['estancias', 3.9968028886505635e-14]]	[['regresen', 0], ['apoyen', 1.9984014443252818e-15], ['gobernantes', 4.440892098500626e-15], ['destruyendo', 2.4868995751603507e-14], ['estancias', 4.007905118896815e-14]]
regreso	[['regreso', 1.1102230246251565e-16], ['escena', 1.2434497875801753e-14], ['deuda', 4.929390229335695e-14], ['únicamente', 4.9404924595819466e-14], ['68', 1.9706458687096529e-13]]	[['regreso', 0], ['escena', 1.2323475573339238e-14], ['deuda', 4.929390229335695e-14], ['únicamente', 4.929390229335695e-14], ['68', 1.9695356456850277e-13]]
regular	[['regular', 0], ['culo', 7.327471962526033e-15], ['caballo', 7.549516567451064e-15], ['mover', 1.2090328738167955e-13], ['cartas', 1.892930256985892e-13]]	[['regular', 0], ['culo', 7.549516567451064e-15], ['caballo', 7.66053886991358e-15], ['mover', 1.2112533198660458e-13], ['cartas', 1.892930256985892e-13]]
reina	[['reina', 1.1102230246251565e-16], ['clara', 5.10702591327572e-15], ['definitivamente', 1.822986206434507e-13], ['llegada', 6.118439088709238e-13], ['acabar', 1.3030687640025462e-12]]	[['reina', 0], ['clara', 5.10702591327572e-15], ['definitivamente', 1.822986206434507e-13], ['llegada', 6.116218642659987e-13], ['acabar', 1.3029577417000837e-12]]
reir	[['reir', 1.1102230246251565e-16], ['hablador', 4.723616815471843e-07], ['ciudadania', 1.8155279477571895e-06], ['kilo', 2.8946772008264787e-06], ['mediática', 3.826936337270048e-06]]	[['reir', 0], ['hablador', 4.723616815471843e-07], ['ciudadania', 1.8155279479792341e-06], ['kilo', 2.8946772008264787e-06], ['mediática', 3.826936337270048e-06]]
reitero	[['reitero', 0], ['dabas', 3.8130279045311966e-08], ['demuestras', 9.68063417206011e-08], ['audios', 1.12592488088481e-06], ['televisa', 1.4613444495603645e-06]]	[['reitero', 0], ['dabas', 3.813027882326736e-08], ['demuestras', 9.68063416095788e-08], ['audios', 1.125924880551743e-06], ['televisa', 1.4613444495603645e-06]]
rejas	[['rejas', 0], ['moches', 2.9395405920507045e-07], ['uff', 1.2091526560009669e-06], ['américa', 2.4831114673329324e-06], ['pandemia', 2.489661910631824e-06]]	[['rejas', 0], ['moches', 2.9395405909404815e-07], ['uff', 1.2091526558899446e-06], ['américa', 2.48311146722191e-06], ['pandemia', 2.489661910631824e-06]]
relación	[['relación', 2.220446049250313e-16], ['grupo', 6.024070131616099e-13], ['respecto', 1.510214175937108e-11], ['diciembre', 2.1552426510140776e-11], ['millones', 2.176492319705403e-11]]	[['relación', 0], ['grupo', 6.019629239517599e-13], ['respecto', 1.5102030737068617e-11], ['diciembre', 2.155209344323339e-11], ['millones', 2.1764701152449106e-11]]
relevancia	[['relevancia', 0], ['león', 4.107825191113079e-15], ['mostrando', 1.2989609388114332e-14], ['nube', 3.1530333899354446e-14], ['hermosas', 4.118927421359331e-14]]	[['relevancia', 0], ['león', 4.107825191113079e-15], ['mostrando', 1.2989609388114332e-14], ['nube', 3.1308289294429414e-14], ['hermosas', 4.118927421359331e-14]]
relevante	[['relevante', 0], ['aspira', 6.8833827526759706e-15], ['ética', 9.880984919163893e-15], ['miren', 4.618527782440651e-14], ['veas', 8.826273045769994e-14]]	[['relevante', 0], ['aspira', 6.8833827526759706e-15], ['ética', 9.880984919163893e-15], ['miren', 4.6074255521943996e-14], ['veas', 8.826273045769994e-14]]
relevo	[['relevo', 2.220446049250313e-16], ['arrastre', 9.658940314238862e-15], ['agresiva', 1.787459069646502e-14], ['seriedad', 2.842170943040401e-14], ['frustración', 5.1958437552457326e-14]]	[['relevo', 0], ['arrastre', 9.880984919163893e-15], ['agresiva', 1.7985612998927536e-14], ['seriedad', 2.853273173286652e-14], ['frustración', 5.218048215738236e-14]]
relinchando	[['relinchando', 0], ['donpendejo', 0.00044198501175052307], ['denigra', 0.0006065303073082839], ['supergerman78', 0.0008100630276351994], ['síguele', 0.000901855667660989]]	[['relinchando', 0], ['donpendejo', 0.00044198501175019], ['denigra', 0.0006065303073082839], ['supergerman78', 0.0008100630276350884], ['síguele', 0.000901855667660878]]
relinchar	[['relinchar', 2.220446049250313e-16], ['cuauhtémoc', 0.0003094003712696969], ['ciegopositivo', 0.0009108184849848655], ['almirantesrio', 0.0009751176231598269], ['trepadora', 0.0010451582070147847]]	[['relinchar', 0], ['cuauhtémoc', 0.00030940037126947484], ['ciegopositivo', 0.0009108184849848655], ['almirantesrio', 0.0009751176231598269], ['trepadora', 0.0010451582070150067]]
remedio	[['remedio', 1.1102230246251565e-16], ['protocolos', 7.771561172376096e-15], ['acabe', 1.4876988529977098e-14], ['sufren', 1.3511414209688155e-13], ['entienden', 2.0583534876550402e-13]]	[['remedio', 0], ['protocolos', 7.549516567451064e-15], ['acabe', 1.4876988529977098e-14], ['sufren', 1.3511414209688155e-13], ['entienden', 2.0583534876550402e-13]]
remedo	[['remedo', 1.1102230246251565e-16], ['desgraciada', 1.2347705080628657e-08], ['ansias', 1.424436386621153e-07], ['saqueado', 2.6533113073323733e-07], ['esperemos', 2.6866789359925036e-07]]	[['remedo', 0], ['desgraciada', 1.2347704969606355e-08], ['ansias', 1.424436386621153e-07], ['saqueado', 2.6533113062221503e-07], ['esperemos', 2.6866789371027266e-07]]
rencor	[['rencor', 0], ['gorra', 1.9984014443252818e-15], ['ciegos', 2.7755575615628914e-15], ['favores', 8.548717289613705e-15], ['morder', 1.3433698597964394e-14]]	[['rencor', 0], ['gorra', 2.220446049250313e-15], ['ciegos', 2.7755575615628914e-15], ['favores', 8.548717289613705e-15], ['morder', 1.3433698597964394e-14]]
rendición	[['rendición', 0], ['muñeca', 6.206146707654625e-14], ['darnos', 7.216449660063518e-14], ['sentirse', 1.616484723854228e-13], ['manzana', 2.3037127760972e-13]]	[['rendición', 0], ['muñeca', 6.206146707654625e-14], ['darnos', 7.194245199571014e-14], ['sentirse', 1.6142642778049776e-13], ['manzana', 2.3026025530725747e-13]]
rendir	[['rendir', 0], ['largas', 2.6645352591003757e-15], ['justa', 4.296563105299356e-14], ['tonta', 5.46229728115577e-14], ['aprendido', 1.1379786002407855e-13]]	[['rendir', 0], ['largas', 2.55351295663786e-15], ['justa', 4.318767565791859e-14], ['tonta', 5.440092820663267e-14], ['aprendido', 1.1379786002407855e-13]]
renuncia	[['renuncia', 2.220446049250313e-16], ['extrema', 2.3314683517128287e-15], ['empresarios', 5.218048215738236e-15], ['encuesta', 5.218048215738236e-15], ['av', 2.120525977034049e-14]]	[['renuncia', 0], ['extrema', 2.3314683517128287e-15], ['empresarios', 5.10702591327572e-15], ['encuesta', 5.218048215738236e-15], ['av', 2.1094237467877974e-14]]
renunciar	[['renunciar', 2.220446049250313e-16], ['tranquila', 2.9976021664879227e-15], ['facultades', 3.441691376337985e-14], ['obviamente', 8.471001677889944e-14], ['presupuestos', 1.0047518372857667e-13]]	[['renunciar', 0], ['tranquila', 2.7755575615628914e-15], ['facultades', 3.419486915845482e-14], ['obviamente', 8.448797217397441e-14], ['presupuestos', 1.0025313912365164e-13]]
renuncias	[['renuncias', 1.1102230246251565e-16], ['galvez', 5.139114056529337e-08], ['entendiste', 1.7102510756483724e-06], ['llegarás', 3.1329930619827806e-06], ['morelos', 4.407104162162945e-06]]	[['renuncias', 0], ['galvez', 5.139114056529337e-08], ['entendiste', 1.7102510754263278e-06], ['llegarás', 3.132993061760736e-06], ['morelos', 4.4071041619409e-06]]
renuncie	[['renuncie', 0], ['tribuna', 3.432402917447064e-09], ['invente', 3.5874806580959984e-07], ['chao', 2.0818653473364535e-06], ['mediático', 2.1636413353176565e-06]]	[['renuncie', 0], ['tribuna', 3.432402917447064e-09], ['invente', 3.5874806592062214e-07], ['chao', 2.081865347558498e-06], ['mediático', 2.1636413353176565e-06]]
reparación	[['reparación', 0], ['cae', 2.3425705819590803e-14], ['aniversario', 1.4721557306529576e-13], ['reciben', 2.885469641000782e-13], ['patrón', 4.2588155224621005e-13]]	[['reparación', 0], ['cae', 2.3425705819590803e-14], ['aniversario', 1.4721557306529576e-13], ['reciben', 2.885469641000782e-13], ['patrón', 4.2588155224621005e-13]]
reparar	[['reparar', 0], ['cambian', 5.051514762044462e-14], ['escuche', 5.750955267558311e-14], ['vacía', 9.00390872971002e-14], ['pedimos', 9.914291609902648e-14]]	[['reparar', 0], ['cambian', 5.040412531798211e-14], ['escuche', 5.762057497804562e-14], ['vacía', 9.00390872971002e-14], ['pedimos', 9.914291609902648e-14]]
repartiendo	[['repartiendo', 2.220446049250313e-16], ['amén', 3.0894675976389507e-06], ['patriota', 3.15301364695042e-06], ['4ta', 3.532378279103021e-06], ['presumen', 4.975514841909501e-06]]	[['repartiendo', 0], ['amén', 3.0894675976389507e-06], ['patriota', 3.15301364695042e-06], ['4ta', 3.532378279103021e-06], ['presumen', 4.975514842131545e-06]]
repartir	[['repartir', 1.1102230246251565e-16], ['cuevas', 1.099120794378905e-14], ['carros', 1.6209256159527285e-14], ['maneja', 1.8096635301390052e-14], ['gane', 4.718447854656915e-14]]	[['repartir', 0], ['cuevas', 1.0880185641326534e-14], ['carros', 1.609823385706477e-14], ['maneja', 1.8096635301390052e-14], ['gane', 4.707345624410664e-14]]
repente	[['repente', 2.220446049250313e-16], ['aviones', 2.3647750424515834e-14], ['harán', 2.3647750424515834e-14], ['tía', 4.196643033083092e-14], ['casado', 4.207745263329343e-14]]	[['repente', 0], ['aviones', 2.3647750424515834e-14], ['harán', 2.3647750424515834e-14], ['casado', 4.1744385725905886e-14], ['tía', 4.196643033083092e-14]]
repetir	[['repetir', 1.1102230246251565e-16], ['hechas', 3.552713678800501e-15], ['invita', 1.4210854715202004e-14], ['parado', 2.220446049250313e-14], ['comunicado', 1.268984917146554e-13]]	[['repetir', 0], ['hechas', 3.4416913763379853e-15], ['invita', 1.4099832412739488e-14], ['parado', 2.1871393585115584e-14], ['comunicado', 1.268984917146554e-13]]
repite	[['repite', 1.1102230246251565e-16], ['graciosa', 1.9095836023552692e-14], ['tas', 2.3425705819590803e-14], ['baje', 3.097522238704187e-14], ['hormonas', 7.993605777301127e-14]]	[['repite', 0], ['graciosa', 1.8984813721090177e-14], ['tas', 2.3425705819590803e-14], ['baje', 3.097522238704187e-14], ['hormonas', 7.971401316808624e-14]]
repiten	[['repiten', 2.220446049250313e-16], ['repites', 1.2404943738886232e-10], ['defiendes', 6.419425976345039e-07], ['defienden', 6.599044548583066e-07], ['atentos', 1.0232243500274407e-06]]	[['repiten', 0], ['repites', 1.2404943738886232e-10], ['defiendes', 6.419425976345039e-07], ['defienden', 6.599044550803512e-07], ['atentos', 1.0232243502494853e-06]]
repites	[['repites', 0], ['repiten', 1.2404965943346724e-10], ['defiendes', 6.599140747187704e-07], ['defienden', 6.781238990338778e-07], ['atentos', 1.0458810832947307e-06]]	[['repites', 0], ['repiten', 1.2404943738886232e-10], ['defiendes', 6.599140747187704e-07], ['defienden', 6.781238989228555e-07], ['atentos', 1.0458810832947307e-06]]
repitiendo	[['repitiendo', 2.220446049250313e-16], ['insultando', 3.3906388030580104e-07], ['gobernaba', 3.5859472446997387e-07], ['corridos', 6.338845510711622e-07], ['equivoque', 7.994088380147701e-07]]	[['repitiendo', 0], ['insultando', 3.3906388052784564e-07], ['gobernaba', 3.5859472446997387e-07], ['corridos', 6.338845510711622e-07], ['equivoque', 7.994088380147701e-07]]
repito	[['repito', 2.220446049250313e-16], ['llora', 4.440892098500626e-16], ['apoyamos', 2.9976021664879227e-15], ['leerlo', 2.9976021664879227e-15], ['inaugurada', 9.43689570931383e-15]]	[['repito', 0], ['llora', 7.771561172376096e-16], ['leerlo', 3.1086244689504383e-15], ['apoyamos', 3.219646771412954e-15], ['inaugurada', 9.658940314238862e-15]]
reportar	[['grita', 2.220446049250313e-16], ['reportar', 2.220446049250313e-16], ['tarda', 4.9960036108132044e-15], ['tope', 5.417888360170764e-14], ['odian', 1.2567724638756772e-13]]	[['grita', 0], ['reportar', 0], ['tarda', 5.218048215738236e-15], ['tope', 5.417888360170764e-14], ['odian', 1.2567724638756772e-13]]
