Palabra 	 Primeras alineaciones 	 Segundas alineaciones 
samuel_garcias	[['samuel_garcias', 0], ['change_mex', 2.9217045181662016e-05], ['pésame', 3.586075207884232e-05], ['pendejete', 0.00019681402010562898], ['sedatu_mx', 0.0002819413650481106]]	[['samuel_garcias', 0], ['change_mex', 2.9217045181662016e-05], ['pésame', 3.586075207884232e-05], ['pendejete', 0.00019681402010562898], ['sedatu_mx', 0.0002819413650481106]]
san	[['san', 1.1102230246251565e-16], ['noche', 1.745403821473701e-11], ['30', 1.758726497769203e-11], ['voy', 6.955158671217987e-11], ['gente', 8.79429862266079e-11]]	[['san', 0], ['noche', 1.745392719243455e-11], ['30', 1.7587153955389567e-11], ['voy', 6.955158671217987e-11], ['gente', 8.79429862266079e-11]]
sana	[['sana', 2.220446049250313e-16], ['cayendo', 7.771561172376096e-16], ['delincuentes', 1.532107773982716e-14], ['salgan', 8.404388296412435e-14], ['parques', 1.2956302697375577e-13]]	[['sana', 0], ['cayendo', 7.771561172376096e-16], ['delincuentes', 1.554312234475219e-14], ['salgan', 8.404388296412435e-14], ['parques', 1.2945200467129325e-13]]
sancionado	[['sancionado', 0], ['recreación', 4.684869403526193e-07], ['festejo', 5.038451512673348e-07], ['sumisión', 6.466673375671306e-07], ['felipe', 8.123370910384509e-07]]	[['sancionado', 0], ['recreación', 4.684869403526193e-07], ['festejo', 5.038451511563125e-07], ['sumisión', 6.466673375671306e-07], ['felipe', 8.123370910384509e-07]]
sanciones	[['sanciones', 0], ['aquellas', 3.885780586188048e-15], ['pasos', 6.660227924726314e-13], ['tradición', 1.2859713294233188e-12], ['llamadas', 1.7515988659511095e-12]]	[['sanciones', 0], ['aquellas', 3.885780586188048e-15], ['pasos', 6.660227924726314e-13], ['tradición', 1.2859713294233188e-12], ['llamadas', 1.7515988659511095e-12]]
sanción	[['sanción', 0], ['confío', 1.887379141862766e-15], ['ingredientes', 7.771561172376096e-15], ['nieto', 9.603429163007604e-14], ['merecen', 1.362243651215067e-13]]	[['sanción', 0], ['confío', 1.887379141862766e-15], ['ingredientes', 7.771561172376096e-15], ['nieto', 9.603429163007604e-14], ['merecen', 1.362243651215067e-13]]
sandoval	[['sandoval', 0], ['tartufo', 0.001809978085863806], ['rochamoya_', 0.0019036680155769536], ['juanjosefrangie', 0.0019257863170599743], ['claudiashein', 0.002795678888032449]]	[['sandoval', 0], ['tartufo', 0.0018099780858633618], ['rochamoya_', 0.0019036680155769536], ['juanjosefrangie', 0.0019257863170596412], ['claudiashein', 0.002795678888032227]]
sandracuevas_	[['sandracuevas_', 1.1102230246251565e-16], ['monerohernandez', 0.0008258097389032271], ['mariollergo', 0.0028317946131082294], ['irrespetuoso', 0.005173989029759518], ['neoliberal', 0.005752748686185805]]	[['sandracuevas_', 0], ['monerohernandez', 0.0008258097389032271], ['mariollergo', 0.0028317946131080074], ['irrespetuoso', 0.005173989029759518], ['neoliberal', 0.005752748686185916]]
sangre	[['sangre', 2.220446049250313e-16], ['veo', 4.899414207670816e-13], ['propia', 5.9713345379464045e-12], ['posición', 9.958256441677804e-12], ['ta', 1.7500667581771268e-11]]	[['sangre', 0], ['veo', 4.899414207670816e-13], ['propia', 5.9713345379464045e-12], ['posición', 9.958367463980267e-12], ['ta', 1.7500667581771268e-11]]
sano	[['sano', 1.1102230246251565e-16], ['caca', 1.5432100042289676e-14], ['creas', 5.015987625256457e-13], ['amado', 6.918909889463976e-13], ['selva', 6.998845947236987e-13]]	[['sano', 0], ['caca', 1.5210055437364645e-14], ['creas', 5.015987625256457e-13], ['amado', 6.918909889463976e-13], ['selva', 6.998845947236987e-13]]
santa	[['santa', 2.220446049250313e-16], ['lee', 9.547918011776346e-15], ['traidor', 1.2090328738167955e-13], ['bendición', 2.7911006839076435e-13], ['parques', 4.085620730620576e-13]]	[['santa', 0], ['lee', 9.43689570931383e-15], ['traidor', 1.2090328738167955e-13], ['bendición', 2.7899904608830184e-13], ['parques', 4.085620730620576e-13]]
santo	[['santo', 0], ['impulso', 1.2878587085651816e-14], ['dedo', 1.4066525722000733e-13], ['pendientes', 1.1798340082691539e-12], ['orgulloso', 1.7382761896556076e-12]]	[['santo', 0], ['impulso', 1.2656542480726785e-14], ['dedo', 1.4077627952246985e-13], ['pendientes', 1.1797229859666913e-12], ['orgulloso', 1.7383872119580701e-12]]
saque	[['saque', 0], ['anda', 4.218847493575595e-15], ['tardes', 9.547918011776346e-15], ['puto', 5.1958437552457326e-14], ['empezando', 1.0591527654923993e-13]]	[['saque', 0], ['anda', 4.218847493575595e-15], ['tardes', 9.547918011776346e-15], ['puto', 5.1958437552457326e-14], ['empezando', 1.0613732115416497e-13]]
saquen	[['saquen', 0], ['tellez', 1.0810482546919076e-06], ['cagada', 2.5398359032480222e-05], ['ajá', 2.781826627862305e-05], ['hipocrita', 3.471607704041979e-05]]	[['saquen', 0], ['tellez', 1.0810482546919076e-06], ['cagada', 2.5398359032480222e-05], ['ajá', 2.781826627862305e-05], ['hipocrita', 3.4716077040197746e-05]]
satmx	[['satmx', 1.1102230246251565e-16], ['chasm', 1.3550608534695918e-05], ['chaspm', 1.3559820225550467e-05], ['chatm', 1.3682307146933859e-05], ['chatpm', 1.3690052688142273e-05]]	[['satmx', 0], ['chasm', 1.3550608534695918e-05], ['chaspm', 1.3559820225328423e-05], ['chatm', 1.3682307146933859e-05], ['chatpm', 1.3690052687920229e-05]]
scjn	[['scjn', 0], ['sspcmexico', 8.373920779014554e-09], ['sspdgo', 8.373920779014554e-09], ['cnpc_mx', 1.4040159590500423e-08], ['ssc_pue', 1.581730624256039e-08]]	[['scjn', 0], ['sspcmexico', 8.373920779014554e-09], ['sspdgo', 8.373920779014554e-09], ['cnpc_mx', 1.4040159590500423e-08], ['ssc_pue', 1.581730624256039e-08]]
secretaria	[['secretaria', 0], ['montaje', 4.440892098500626e-16], ['emprender', 1.2212453270876722e-15], ['jefa', 2.375877272697835e-14], ['vengas', 4.951594689828198e-14]]	[['secretaria', 0], ['montaje', 2.220446049250313e-16], ['emprender', 1.1102230246251565e-15], ['jefa', 2.3647750424515834e-14], ['vengas', 4.951594689828198e-14]]
secretario	[['secretario', 2.220446049250313e-16], ['organizado', 8.215650382226158e-14], ['empleado', 5.122569035620472e-13], ['veremos', 1.1102230246251565e-12], ['autobús', 1.931454995940385e-12]]	[['secretario', 0], ['organizado', 8.215650382226158e-14], ['empleado', 5.120348589571222e-13], ['veremos', 1.1100009800202315e-12], ['autobús', 1.931454995940385e-12]]
secta	[['secta', 0], ['jovenes', 7.018617353971024e-09], ['bravo', 3.2794435833594093e-08], ['rosario', 1.504418836506538e-06], ['nomás', 2.007458729358369e-06]]	[['secta', 0], ['jovenes', 7.018617353971024e-09], ['bravo', 3.2794435833594093e-08], ['rosario', 1.504418836506538e-06], ['nomás', 2.0074587294693913e-06]]
sector	[['sector', 0], ['personal', 5.404920955243142e-11], ['quieres', 6.780231931458047e-11], ['haciendo', 1.1239209563029817e-10], ['bajo', 1.1487710782631666e-10]]	[['sector', 0], ['personal', 5.4048987507826496e-11], ['quieres', 6.780231931458047e-11], ['haciendo', 1.1239209563029817e-10], ['bajo', 1.1487666373710681e-10]]
sectur_mx	[['sectur_mx', 1.1102230246251565e-16], ['cmmerino', 0.0013141654277252224], ['emilioalvarezi', 0.002001194938034967], ['damianzepeda', 0.002027742372654684], ['chapulín', 0.0022593753926115623]]	[['sectur_mx', 0], ['cmmerino', 0.0013141654277251114], ['emilioalvarezi', 0.002001194938034745], ['damianzepeda', 0.002027742372654573], ['chapulín', 0.0022593753926115623]]
sedatu_mx	[['sedatu_mx', 0], ['traidores_a_la_patria', 7.237125483228191e-06], ['pendejete', 8.647973914199802e-06], ['pésimo', 3.241541926746194e-05], ['traidor_a_la_patria', 4.0247046746100246e-05]]	[['sedatu_mx', 0], ['traidores_a_la_patria', 7.237125483228191e-06], ['pendejete', 8.647973914199802e-06], ['pésimo', 3.241541926746194e-05], ['traidor_a_la_patria', 4.02470467458782e-05]]
sedena	[['sedena', 0], ['hueva', 2.62597297240319e-08], ['protagonismo', 3.6363339117606586e-08], ['telefono', 2.729024327630114e-07], ['politicos', 1.081379297551699e-06]]	[['sedena', 0], ['hueva', 2.62597297240319e-08], ['protagonismo', 3.6363339117606586e-08], ['telefono', 2.729024327630114e-07], ['politicos', 1.0813792976627212e-06]]
sedenamx	[['sedenamx', 0], ['londres', 0.0002507152901236598], ['durango', 0.0014268854385728336], ['citlahm', 0.0018883254991458598], ['sergiobanosr', 0.0030158136147535597]]	[['sedenamx', 0], ['londres', 0.0002507152901236598], ['durango', 0.0014268854385728336], ['citlahm', 0.0018883254991458598], ['sergiobanosr', 0.0030158136147535597]]
segob_mx	[['segob_mx', 2.220446049250313e-16], ['segob_puebla', 2.220446049250313e-16], ['sre_mx', 0.0004132963935096212], ['abrazos', 0.0009587107191061373], ['fallecidas', 0.000959116352936773]]	[['segob_mx', 0], ['segob_puebla', 0], ['sre_mx', 0.00041329639350984326], ['abrazos', 0.0009587107191063593], ['fallecidas', 0.000959116352936773]]
segob_puebla	[['segob_mx', 2.220446049250313e-16], ['segob_puebla', 2.220446049250313e-16], ['sre_mx', 0.0004132963935096212], ['abrazos', 0.0009587107191061373], ['fallecidas', 0.000959116352936773]]	[['segob_mx', 0], ['segob_puebla', 0], ['sre_mx', 0.00041329639350984326], ['abrazos', 0.0009587107191063593], ['fallecidas', 0.000959116352936773]]
seguidores	[['seguidores', 2.220446049250313e-16], ['horror', 4.0967229608668276e-14], ['promesas', 4.118927421359331e-14], ['presidencial', 6.94999613415348e-14], ['sabrá', 1.340039190722564e-13]]	[['seguidores', 0], ['horror', 4.1300296516055823e-14], ['promesas', 4.1300296516055823e-14], ['presidencial', 6.94999613415348e-14], ['sabrá', 1.340039190722564e-13]]
seguimiento	[['seguimiento', 0], ['ja', 6.861178292183467e-14], ['verdadero', 4.284350652028479e-13], ['fundamental', 2.0624613128461533e-12], ['resulta', 4.916067553040193e-12]]	[['seguimiento', 0], ['ja', 6.850076061937216e-14], ['verdadero', 4.284350652028479e-13], ['fundamental', 2.0624613128461533e-12], ['resulta', 4.916067553040193e-12]]
seguimos	[['seguimos', 0], ['éxitos', 3.3306690738754696e-16], ['unidos', 4.3298697960381105e-15], ['aumentando', 6.161737786669619e-14], ['tragedia', 1.4632739464559563e-13]]	[['seguimos', 0], ['éxitos', 5.551115123125783e-16], ['unidos', 4.551914400963142e-15], ['aumentando', 6.161737786669619e-14], ['tragedia', 1.4632739464559563e-13]]
seguimosdandoresultados	[['seguimosdandoresultados', 0], ['evoespueblo', 0.0006455874268764816], ['jabazmonero', 0.0007347748533493847], ['adan', 0.0017983246580473011], ['clasista', 0.0018480053399054786]]	[['seguimosdandoresultados', 0], ['evoespueblo', 0.0006455874268768147], ['jabazmonero', 0.0007347748533491627], ['adan', 0.0017983246580473011], ['clasista', 0.0018480053399051455]]
seguir	[['seguir', 0], ['debido', 1.7963408538435033e-13], ['vista', 1.7974510768681284e-13], ['tema', 7.19979631469414e-13], ['papel', 4.480416038177282e-12]]	[['seguir', 0], ['debido', 1.7963408538435033e-13], ['vista', 1.7974510768681284e-13], ['tema', 7.198686091669515e-13], ['papel', 4.480416038177282e-12]]
seguiremos	[['seguiremos', 2.220446049250313e-16], ['felicito', 1.942890293094024e-13], ['admiración', 9.736655925962623e-13], ['respete', 1.368238855548043e-12], ['unidas', 3.4374725288444097e-12]]	[['seguiremos', 0], ['felicito', 1.9406698470447736e-13], ['admiración', 9.736655925962623e-13], ['respete', 1.368238855548043e-12], ['unidas', 3.4372504842394846e-12]]
seguirá	[['seguirá', 0], ['esquina', 6.5503158452884236e-15], ['vieron', 6.5503158452884236e-15], ['preparados', 1.4876988529977098e-14], ['metas', 8.149037000748649e-14]]	[['seguirá', 0], ['esquina', 6.5503158452884236e-15], ['vieron', 6.5503158452884236e-15], ['preparados', 1.4876988529977098e-14], ['metas', 8.149037000748649e-14]]
seguirán	[['seguirán', 1.1102230246251565e-16], ['mentiroso', 9.781064846947629e-14], ['comunista', 1.0791367799356522e-13], ['veas', 1.4344081478157023e-13], ['mejorando', 2.4424906541753444e-13]]	[['seguirán', 0], ['mentiroso', 9.769962616701378e-14], ['comunista', 1.0791367799356522e-13], ['veas', 1.4344081478157023e-13], ['mejorando', 2.441380431150719e-13]]
seguiré	[['seguiré', 1.1102230246251565e-16], ['robos', 6.139533326177116e-14], ['monarquía', 7.760458942129844e-14], ['maneja', 1.7619239400801234e-13], ['repartir', 3.0730973321624333e-13]]	[['seguiré', 0], ['robos', 6.117328865684613e-14], ['monarquía', 7.749356711883593e-14], ['maneja', 1.7619239400801234e-13], ['repartir', 3.070876886113183e-13]]
segunda	[['segunda', 2.220446049250313e-16], ['educación', 6.392664175791651e-13], ['grande', 5.7379656581701965e-12], ['puerta', 5.778488798569015e-12], ['unas', 7.869815910055422e-12]]	[['segunda', 0], ['educación', 6.390443729742401e-13], ['grande', 5.7377436135652715e-12], ['puerta', 5.77826675396409e-12], ['unas', 7.869593865450497e-12]]
segundo	[['segundo', 0], ['mercado', 3.425482120178458e-12], ['sabe', 3.4404701310108976e-12], ['nueva', 6.085354442575408e-12], ['jo', 6.1209926016658756e-12]]	[['segundo', 0], ['mercado', 3.425482120178458e-12], ['sabe', 3.44058115331336e-12], ['nueva', 6.085354442575408e-12], ['jo', 6.120881579363413e-12]]
segundos	[['segundos', 1.1102230246251565e-16], ['esperanza', 2.077227279073668e-13], ['municipal', 4.685141163918161e-13], ['cámara', 1.048938713665848e-12], ['cuánto', 2.185585046277083e-12]]	[['segundos', 0], ['esperanza', 2.0761170560490427e-13], ['municipal', 4.684030940893535e-13], ['cámara', 1.0488276913633854e-12], ['cuánto', 2.1854740239746206e-12]]
segura	[['segura', 0], ['económico', 5.295763827461997e-14], ['ido', 4.776179451937423e-13], ['loco', 5.323186336170238e-12], ['cuidado', 6.381006834033087e-12]]	[['segura', 0], ['económico', 5.306866057708248e-14], ['ido', 4.776179451937423e-13], ['loco', 5.3230753138677755e-12], ['cuidado', 6.381006834033087e-12]]
seguramente	[['seguramente', 0], ['agradecimiento', 2.2537527399890678e-14], ['aliados', 4.54081217071689e-13], ['continuidad', 4.57744953052952e-13], ['ala', 1.4300782780196641e-12]]	[['seguramente', 0], ['agradecimiento', 2.2537527399890678e-14], ['aliados', 4.53859172466764e-13], ['continuidad', 4.57522908448027e-13], ['ala', 1.4301893003221267e-12]]
seguridad	[['seguridad', 0], ['orden', 8.191225475684405e-13], ['anti', 7.34545757552496e-12], ['familia', 1.3047118940789915e-11], ['cualquier', 2.0548784895879635e-11]]	[['seguridad', 0], ['orden', 8.191225475684405e-13], ['anti', 7.345568597827423e-12], ['familia', 1.3047118940789915e-11], ['cualquier', 2.0548784895879635e-11]]
seguro	[['seguro', 0], ['lado', 3.725797448339563e-12], ['pasado', 2.627875694827253e-11], ['social', 7.048717165503149e-11], ['meses', 9.190814775905665e-11]]	[['seguro', 0], ['lado', 3.725797448339563e-12], ['pasado', 2.6278867970574993e-11], ['social', 7.048717165503149e-11], ['meses', 9.190836980366157e-11]]
seguros	[['seguros', 2.220446049250313e-16], ['odio', 2.0106138975961585e-13], ['das', 2.9054536554440347e-13], ['ocurrió', 9.779954623923004e-13], ['pareja', 1.5732970481963093e-12]]	[['seguros', 0], ['odio', 2.0128343436454088e-13], ['das', 2.90656387846866e-13], ['ocurrió', 9.779954623923004e-13], ['pareja', 1.5732970481963093e-12]]
según	[['según', 0], ['amor', 3.4661162828797387e-13], ['auto', 1.3853362901272703e-12], ['26', 1.3892220707134584e-12], ['aunque', 3.127942349578916e-12]]	[['según', 0], ['amor', 3.4650060598551136e-13], ['auto', 1.3853362901272703e-12], ['26', 1.3892220707134584e-12], ['aunque', 3.127942349578916e-12]]
seis	[['seis', 2.220446049250313e-16], ['objetivos', 1.4344081478157023e-13], ['nuevas', 1.2886358646824192e-12], ['organización', 3.5754732508053166e-12], ['fuerte', 7.000178214866537e-12]]	[['seis', 0], ['objetivos', 1.4344081478157023e-13], ['nuevas', 1.2886358646824192e-12], ['organización', 3.5756952954102417e-12], ['fuerte', 7.000400259471462e-12]]
selfi	[['selfi', 1.1102230246251565e-16], ['asquerosa', 3.3534653987032925e-07], ['parásitos', 2.07729813883617e-06], ['ignorantes', 3.917932506536381e-06], ['informarnos', 1.5969522506265044e-05]]	[['selfi', 0], ['asquerosa', 3.3534653964828465e-07], ['parásitos', 2.07729813883617e-06], ['ignorantes', 3.9179325066474036e-06], ['informarnos', 1.596952250615402e-05]]
selfie	[['selfie', 0], ['vivetucomunidad', 0.0010374314332276535], ['cruzperzcuellar', 0.0011324750092183145], ['albertobatun_', 0.001688054039302389], ['lábaro', 0.0025285368162666355]]	[['selfie', 0], ['vivetucomunidad', 0.0010374314332275425], ['cruzperzcuellar', 0.0011324750092183145], ['albertobatun_', 0.001688054039302389], ['lábaro', 0.0025285368162666355]]
selfies	[['selfies', 1.1102230246251565e-16], ['rosaicela_', 0.00024288440514319554], ['velascom_', 0.0004901620512715033], ['patricio_lozano', 0.0005495940599657967], ['chema_fraustro', 0.0011340628099002492]]	[['selfies', 0], ['rosaicela_', 0.00024288440514319554], ['velascom_', 0.0004901620512716143], ['patricio_lozano', 0.0005495940599659077], ['chema_fraustro', 0.0011340628099001382]]
selva	[['selva', 0], ['feo', 1.3322676295501878e-15], ['apoyado', 3.701483564100272e-13], ['caca', 5.073719222536965e-13], ['sano', 6.998845947236987e-13]]	[['selva', 0], ['feo', 1.3322676295501878e-15], ['apoyado', 3.6992631180510216e-13], ['caca', 5.074829445561591e-13], ['sano', 6.998845947236987e-13]]
semana	[['semana', 1.1102230246251565e-16], ['diferentes', 2.142730437526552e-13], ['ningún', 8.58202398035246e-13], ['realidad', 3.4195979381479447e-12], ['armas', 1.0452416709938461e-11]]	[['semana', 0], ['diferentes', 2.141620214501927e-13], ['ningún', 8.580913757327835e-13], ['realidad', 3.419486915845482e-12], ['armas', 1.0452305687635999e-11]]
semanas	[['semanas', 2.220446049250313e-16], ['on', 7.105427357601002e-14], ['éste', 2.844391389089651e-13], ['pruebas', 1.7715828803943623e-12], ['haga', 8.640865800657593e-12]]	[['semanas', 0], ['on', 7.09432512735475e-14], ['éste', 2.844391389089651e-13], ['pruebas', 1.7715828803943623e-12], ['haga', 8.640754778355131e-12]]
semar_mx	[['semar_mx', 1.1102230246251565e-16], ['orgullosamentemexicano', 9.212040879891248e-06], ['orgullosamentemexicanos', 9.212040879891248e-06], ['sep_mx', 4.988002171324446e-05], ['pendejazo', 0.0001018727756593174]]	[['semar_mx', 0], ['orgullosamentemexicano', 9.212040879891248e-06], ['orgullosamentemexicanos', 9.212040879891248e-06], ['sep_mx', 4.988002171324446e-05], ['pendejazo', 0.00010187277565909536]]
semejante	[['semejante', 2.220446049250313e-16], ['colonia', 2.1094237467877974e-15], ['muchísimo', 2.3314683517128287e-15], ['bola', 5.6066262743570405e-14], ['recibiendo', 2.4846791291111003e-13]]	[['semejante', 0], ['colonia', 2.1094237467877974e-15], ['muchísimo', 2.3314683517128287e-15], ['bola', 5.617728504603292e-14], ['recibiendo', 2.48245868306185e-13]]
senado	[['senado', 0], ['pelón', 3.209663556269504e-06], ['festejando', 7.120659640147409e-06], ['desiciones', 1.4182333031853567e-05], ['confiamos', 1.4223944746261097e-05]]	[['senado', 0], ['pelón', 3.2096635563805265e-06], ['festejando', 7.120659640036386e-06], ['desiciones', 1.4182333031853567e-05], ['confiamos', 1.4223944746261097e-05]]
senadomexicano	[['senadomexicano', 2.220446049250313e-16], ['gobernatura', 0.0028213297520646163], ['alejandromurat', 0.003424671013125491], ['borregos', 0.0035056360727327984], ['pueblaayto', 0.0042008643584610095]]	[['senadomexicano', 0], ['gobernatura', 0.0028213297520646163], ['alejandromurat', 0.003424671013125602], ['borregos', 0.0035056360727330205], ['pueblaayto', 0.0042008643584611205]]
senador	[['senador', 0], ['vendido', 1.7985612998927536e-14], ['invitar', 2.4202861936828413e-14], ['servidor', 2.6267876762631204e-13], ['solucionar', 7.158718062783009e-13]]	[['senador', 0], ['vendido', 1.7985612998927536e-14], ['invitar', 2.4202861936828413e-14], ['servidor', 2.6290081223123707e-13], ['solucionar', 7.158718062783009e-13]]
senadora	[['senadora', 0], ['váyase', 4.7806884007073336e-08], ['américa', 6.821975090276489e-06], ['pandemia', 8.065511418076099e-06], ['alos', 9.114625587391956e-06]]	[['senadora', 0], ['váyase', 4.7806884007073336e-08], ['américa', 6.821975090276489e-06], ['pandemia', 8.065511418076099e-06], ['alos', 9.114625587502978e-06]]
senadores	[['senadores', 2.220446049250313e-16], ['oiga', 1.2989609388114332e-14], ['deberia', 8.737455203799982e-14], ['sustento', 1.3677947663381929e-13], ['merecido', 2.8843594179761567e-13]]	[['senadores', 0], ['oiga', 1.3211653993039363e-14], ['deberia', 8.748557434046234e-14], ['sustento', 1.3700152123874432e-13], ['merecido', 2.887690087050032e-13]]
senadoresprd	[['senadoresprd', 0], ['m_ebrard', 0.000809464707813845], ['tipejo', 0.000860373579323781], ['veracruz', 0.0010684845685938749], ['mrikelme', 0.0010705926429298573]]	[['senadoresprd', 0], ['m_ebrard', 0.000809464707813623], ['tipejo', 0.0008603735793234479], ['veracruz', 0.0010684845685936528], ['mrikelme', 0.0010705926429296353]]
sencillo	[['sencillo', 2.220446049250313e-16], ['diario', 3.091971123581061e-13], ['capacitación', 4.206635040304718e-13], ['actuar', 8.627543124362091e-13], ['continuar', 1.4594991881722308e-12]]	[['sencillo', 0], ['diario', 3.0941915696303113e-13], ['capacitación', 4.2088554863539684e-13], ['actuar', 8.629763570411342e-13], ['continuar', 1.4597212327771558e-12]]
senil	[['senil', 0], ['cumplidas', 1.3867271142498083e-07], ['pinche', 3.907432983396575e-06], ['convivir', 5.0986021734589215e-06], ['presume', 6.412958759471898e-06]]	[['senil', 0], ['cumplidas', 1.3867271153600313e-07], ['pinche', 3.907432983396575e-06], ['convivir', 5.098602173569944e-06], ['presume', 6.412958759471898e-06]]
sensibilidad	[['sensibilidad', 2.220446049250313e-16], ['pongan', 1.1657341758564144e-14], ['cobre', 2.0650148258027912e-14], ['perdieron', 8.293365993949919e-14], ['apoyado', 1.0436096431476471e-13]]	[['sensibilidad', 0], ['pongan', 1.1546319456101628e-14], ['cobre', 2.0650148258027912e-14], ['perdieron', 8.282263763703668e-14], ['apoyado', 1.042499420123022e-13]]
sentir	[['sentir', 0], ['pago', 5.332401187274627e-13], ['civil', 9.511280651963716e-13], ['crear', 2.141842259106852e-12], ['oficina', 3.8112846212357e-12]]	[['sentir', 0], ['pago', 5.331290964250002e-13], ['civil', 9.511280651963716e-13], ['crear', 2.1419532814093145e-12], ['oficina', 3.8112846212357e-12]]
sep	[['sep', 0], ['comentario', 2.9976021664879227e-15], ['dió', 1.1657341758564144e-14], ['caras', 2.6423307986078726e-14], ['proponer', 1.8551826741486366e-13]]	[['sep', 0], ['comentario', 2.7755575615628914e-15], ['dió', 1.1435297153639112e-14], ['caras', 2.6201263381153694e-14], ['proponer', 1.8551826741486366e-13]]
sep_mx	[['sep_mx', 0], ['orgullosamentemexicano', 1.655783088405638e-05], ['orgullosamentemexicanos', 1.655783088405638e-05], ['pendejazo', 2.286369615700501e-05], ['semar_mx', 4.988002171313344e-05]]	[['sep_mx', 0], ['orgullosamentemexicano', 1.65578308841674e-05], ['orgullosamentemexicanos', 1.65578308841674e-05], ['pendejazo', 2.286369615700501e-05], ['semar_mx', 4.988002171324446e-05]]
sepa	[['sepa', 0], ['maravilloso', 1.454392162258955e-14], ['listos', 1.304512053934559e-13], ['altos', 4.405364961712621e-13], ['brillante', 2.4692470290688107e-12]]	[['sepa', 0], ['maravilloso', 1.4654943925052066e-14], ['listos', 1.304512053934559e-13], ['altos', 4.405364961712621e-13], ['brillante', 2.469358051371273e-12]]
sepelio	[['sepelio', 0], ['hipócritas', 0.0008872880577548425], ['cínicos', 0.001091567774344826], ['nmaspuebla', 0.002966465526139661], ['execelente', 0.0034325682173785843]]	[['sepelio', 0], ['hipócritas', 0.0008872880577548425], ['cínicos', 0.001091567774344826], ['nmaspuebla', 0.002966465526139439], ['execelente', 0.0034325682173784733]]
septiembre	[['septiembre', 0], ['producción', 2.067124249549579e-12], ['muchas', 1.1182055281722114e-11], ['real', 1.1283085576963003e-11], ['marco', 1.4595880060142008e-11]]	[['septiembre', 0], ['producción', 2.067124249549579e-12], ['muchas', 1.1182055281722114e-11], ['real', 1.1283085576963003e-11], ['marco', 1.4595769037839545e-11]]
ser	[['ser', 0], ['an', 2.9131785872493765e-09], ['ex', 7.3225097096951686e-09], ['ten', 9.467993722367396e-09], ['vi', 1.1990931803040894e-08]]	[['ser', 0], ['an', 2.9131783652047716e-09], ['ex', 7.3225097096951686e-09], ['ten', 9.467993722367396e-09], ['vi', 1.1990931803040894e-08]]
sera	[['sera', 2.220446049250313e-16], ['this', 5.295763827461997e-14], ['mereces', 5.795364188543317e-14], ['pasen', 2.7400304247748863e-13], ['porquería', 6.948885911128855e-13]]	[['sera', 0], ['this', 5.2735593669694936e-14], ['mereces', 5.784261958297066e-14], ['pasen', 2.737809978725636e-13], ['porquería', 6.948885911128855e-13]]
seres	[['seres', 0], ['estudiar', 1.4832579608992091e-13], ['destrucción', 2.8976820942716586e-13], ['personales', 8.560929742884582e-13], ['modos', 1.0048628595882292e-12]]	[['seres', 0], ['estudiar', 1.4832579608992091e-13], ['destrucción', 2.899902540320909e-13], ['personales', 8.560929742884582e-13], ['modos', 1.0049738818906917e-12]]
sergeluna_s	[['sergeluna_s', 0], ['alfredodelmazo', 0.0007943911551890892], ['satmx', 0.0016220704765042004], ['partidomorenamx', 0.001784072575330864], ['chaspm', 0.001928771430625753]]	[['sergeluna_s', 0], ['alfredodelmazo', 0.0007943911551895333], ['satmx', 0.0016220704765045335], ['partidomorenamx', 0.001784072575331086], ['chaspm', 0.0019287714306260861]]
sergiobanosr	[['sergiobanosr', 2.220446049250313e-16], ['lopezobrador', 0.0010526886062069973], ['lopezobrador_', 0.0010526886062069973], ['amloelfracasopresidencial', 0.0013222073081546881], ['amloelmejorpresidentedelmundo', 0.0013222073081546881]]	[['sergiobanosr', 0], ['lopezobrador', 0.0010526886062069973], ['lopezobrador_', 0.0010526886062069973], ['amloelfracasopresidencial', 0.0013222073081546881], ['amloelmejorpresidentedelmundo', 0.0013222073081546881]]
seria	[['seria', 0], ['deseos', 8.770761894538737e-14], ['organizada', 8.781864124784988e-14], ['extranjera', 1.6620038678638593e-13], ['crecer', 2.313704783318826e-13]]	[['seria', 0], ['deseos', 8.770761894538737e-14], ['organizada', 8.804068585277491e-14], ['extranjera', 1.6631140908884845e-13], ['crecer', 2.312594560294201e-13]]
seriedad	[['seriedad', 0], ['reflejado', 1.9095836023552692e-14], ['patrullas', 5.229150445984487e-14], ['pseudo', 3.523847880160247e-13], ['saluda', 4.268807529683727e-13]]	[['seriedad', 0], ['reflejado', 1.942890293094024e-14], ['patrullas', 5.240252676230739e-14], ['pseudo', 3.524958103184872e-13], ['saluda', 4.271027975732977e-13]]
serio	[['serio', 1.1102230246251565e-16], ['casos', 2.375877272697835e-13], ['demasiado', 2.3803181647963356e-13], ['tomar', 2.1350698986566385e-12], ['modo', 2.1432855490388647e-12]]	[['serio', 0], ['casos', 2.37476704967321e-13], ['demasiado', 2.3780977187470853e-13], ['tomar', 2.1348478540517135e-12], ['modo', 2.1432855490388647e-12]]
